PlayerID,PlayerName
30277,Fernando Llorente
30315,Sol Bamba
30323,Kévin Gameiro
30324,Daniel Congré
30377,Fábio Santos
30391,Diego Tardelli
30468,Ismael Matar
30625,Bader Al Mutawa
30629,Hassan Sunny
30632,B. Khaizan
30633,Daniel Bennett
30653,S. Tedsungnoen
31019,Miguel Veloso
31044,Radamel Falcao
31048,D. Dessena
31052,Fernandinho
31059,D. Chygrynskiy
31164,T. Al Jassam
31169,Markus Rosenberg
31378,Andrea Masiello
31380,Aleandro Rosi
31381,Stefano Okaka
31427,Kazuhiko Chiba
31506,Jakkaphan Kaewprom
31516,Saud Al Hajri
31632,Waleed Abdullah
31735,Anzur Ismailov
31837,Y. Al Mosailem
31899,Zeng Cheng
32135,Wayne Hennessey
32157,Brandon Borrello
32159,Blaise Matuidi
32199,Fabio Quagliarella
32280,J. Obi Mikel
32299,Sherif Ekramy
32312,Ragnar Klavan
32313,M. Dembélé
32339,Nuri Şahin
32354,K. Prince Boateng
32385,Gary Cahill
32386,John Ruddy
32389,T. Huddlestone
32395,S. Lichtsteiner
32396,Vasco Fernandes
32436,Lisandro López
32462,Lassana Diarra
32478,Rais M'Bolhi
32485,Tim Krul
32493,Ezequiel Lavezzi
32555,Ricardo Faty
32559,Jessy Moulin
32578,Kevin Mirallas
32586,João Miranda
32607,Nani
32618,Lasse Schöne
32664,Ricardo Batista
32764,Salvatore Sirigu
32765,Mariano Andújar
32776,Matías Fernández
32778,Humberto Suazo
32782,Hugo Rodallega
32795,Cristian Riveros
32828,Martin Škrtel
32836,Daniel Agger
32844,Rune Jarstein
33041,M. Shojaei
33075,L. De Silvestri
33079,L. Bonucci
33104,Luca Cigarini
33108,Daniele Paponi
33114,Cristián Zapata
33167,J. de Guzman
33184,Rafinha
33185,Manuel Neuer
33220,Diego Castro
33225,Mario Suárez
33237,David Silva
33250,A. Barragán
33258,Sone Aluko
33290,Serge Gakpé
33291,Thomas Mangani
33301,Régis Gurtner
33307,Jô
33316,Betão
33328,Júlio César
33477,Juan Carlos Arce
33491,Gabriel Torres
33555,Hao Junmin
33557,Gao Lin
33579,Majed Naser
33633,Gonzalo Higuaín
33643,Mehdi Benatia
33699,Giovani
33700,Theo Walcott
33701,Carlos Vela
33702,Sergio Agüero
33739,Rafinha
33740,Felipe Garcia
33759,Éder Martins
33784,Roberto Soldado
33794,Dani Osvaldo
33799,Marek Hamšík
33802,Emiliano Viviano
33808,F. Campbell
33813,Mevlüt Erdinç
33866,Michael Bradley
33876,Vito Mannone
33895,R. Eremenko
33920,M. McGlinchey
33923,Ferhat Öztorun
33926,Fredy Guarín
33962,Atiba Hutchinson
